Month,Obs #,name,E-mail,Nationality,User Name,Tel,Address,Job Title,DoB,Gender,Marital Status,Education Level,X Entity,X1 Division,X11 Department,X111 Agent,X112 Service,X113 Location,X114 Call Center,X115 Online Service,Comments,X12 Department,X121 Agent,X122 Service,X123 Location,X124 Call Center,X125 Online Service,Comments,X2 Division,X21 Department,X211 Agent,X212 Service,X213 Location,X214 Call Center,X215 Online Service,Comments,X22 Department,X221 Agent,X222 Service,X223 Location,X224 Call Center,X225 Online Service,Comments
Oct-21,1,X1,X1,Kuwaiti,X1,555555,"Kuwait, Hawalli",Lower Management,8/15/1969,Male,Single,Non Educated,3.2,3.3,2.8,2.6,3.4,2.4,3.4,2.4,“How do you feel about…”,3.2,2.4,3.2,2.4,3.2,3.4,“How do you feel about…”,2.9,2.7,2.8,2.8,3.2,2,2.8,“How do you feel about…”,2.8,3.8,3.2,2.8,3.6,4,“How do you feel about…”
Oct-21,2,X2,X2,Kuwaiti,X2,555555,"Kuwait, Hawalli",Middle Management,8/16/1969,Female,Married,Elementry School,2.8,3.0,2.8,1.8,2.2,3.2,3.4,3.4,“I know others who have been in your situation and what we did to successfully help them was…”,3.0,3.4,2.8,4.2,3,3.6,“I know others who have been in your situation and what we did to successfully help them was…”,2.7,3.4,3.6,3.6,2.6,3.4,3.8,“I know others who have been in your situation and what we did to successfully help them was…”,2.7,3.2,2.8,3.2,3.2,3.4,“I know others who have been in your situation and what we did to successfully help them was…”
Oct-21,3,X3,X3,Kuwaiti,X3,555555,"Kuwait, Hawalli",Higher Management,8/17/1969,Female,Divorce,Middle School,2.7,2.7,3.6,3.6,3.4,4,3.4,3.6,"“Just so we know what we’re aiming for, what would be the best-case scenario for you.”",2.7,2.2,3,3.4,3.6,1.6,"“Just so we know what we’re aiming for, what would be the best-case scenario for you.”",2.9,2.7,2.2,3.2,2.8,2.6,2.8,"“Just so we know what we’re aiming for, what would be the best-case scenario for you.”",2.8,1.8,3.4,3.4,3.4,1.6,"“Just so we know what we’re aiming for, what would be the best-case scenario for you.”"
Oct-21,4,X4,X4,Kuwaiti,X4,555555,"Kuwait, Hawalli",Executive,8/18/1969,Female,Sperated,High School,2.9,3.1,2.6,2.6,2,4,3,1.2,"“Absolutely, I can certainly fix that for you.”",3.1,3,4,4,3,4,"“Absolutely, I can certainly fix that for you.”",3.1,2.8,4,2.8,2.4,2.6,2.4,"“Absolutely, I can certainly fix that for you.”",3.2,3.8,2.4,1.8,3.2,3.4,"“Absolutely, I can certainly fix that for you.”"
Oct-21,5,X5,X5,Kuwaiti,X5,555555,"Kuwait, Hawalli",Professional,8/19/1969,Female,Widowed,Two year College,2.7,2.8,3.1,3.2,3,2.6,3.6,3.2,“I will quickly put this into action for you and then everything will be back to normal.”,3.0,3.2,2.2,2,3.4,2.6,“I will quickly put this into action for you and then everything will be back to normal.”,3.1,2.6,2.2,2.8,2.8,2.6,2.4,“I will quickly put this into action for you and then everything will be back to normal.”,2.5,3.6,3.8,3.8,3,3,“I will quickly put this into action for you and then everything will be back to normal.”
Oct-21,6,X6,X6,Kuwaiti,X6,555555,"Kuwait, Capital",Engineering,5/1/1980,Female,Single,College,2.7,2.6,3.0,2.8,3.4,3.8,2.6,2.2,I will quickly put this into action for you and then everything will be back to normal.,3.2,3.8,2.8,2.6,3.4,2.6,I will quickly put this into action for you and then everything will be back to normal.,2.8,2.8,3.2,2.6,2.4,2.8,2.8,I will quickly put this into action for you and then everything will be back to normal.,3.1,3.4,2.6,2,2.8,2.2,I will quickly put this into action for you and then everything will be back to normal.
Oct-21,7,X7,X7,Kuwaiti,X7,555555,"Kuwait, Capital",Education,5/2/1980,Male,Single,Higher Education,3.0,2.9,3.1,3.2,3.4,2.2,3.8,3,"“Just so I can clarify and help you, the problem is…”",2.9,2.6,3.2,2.8,4.4,3.8,"“Just so I can clarify and help you, the problem is…”",3.1,4.0,4,3.4,3.8,4.4,4.4,"“Just so I can clarify and help you, the problem is…”",3.1,3.2,3.4,3.2,3.2,3,"“Just so I can clarify and help you, the problem is…”"
Oct-21,8,X8,X8,Kuwaiti,X8,555555,"Kuwait, Capital",Medical,5/3/1980,Male,Married,College,3.1,3.2,2.5,2.2,2.2,2.8,2.6,2.6,"“I’m afraid that we cannot offer you X, but what I can do for you is…”",2.4,2.2,4.4,2.2,2.6,3.4,"“I’m afraid that we cannot offer you X, but what I can do for you is…”",2.8,2.7,2.6,1.8,2.6,3.2,3.2,"“I’m afraid that we cannot offer you X, but what I can do for you is…”",2.8,4,4.4,2.6,3.8,3.2,"“I’m afraid that we cannot offer you X, but what I can do for you is…”"
Oct-21,9,X9,X9,Kuwaiti,X9,555555,"Kuwait, Capital",Administrator,5/4/1980,Male,Married,College,2.8,2.8,3.3,2.8,3.6,2.6,3.8,3.8,“I am going to take care of this for you.”,3.2,2.4,3.4,2.8,1.8,3.6,“I am going to take care of this for you.”,3.2,3.2,2.6,2.2,3.4,3.4,4.4,“I am going to take care of this for you.”,3.2,2,2.4,2.8,3.8,3.2,“I am going to take care of this for you.”
Oct-21,10,X10,X10,Kuwaiti,X10,555555,"Kuwait, Capital",Technical,5/5/1980,Male,Married,Two year College,3.0,3.0,3.1,3.4,2.8,3,3,3.4,"“That does sound frustrating, let’s see what I can do to help.”",2.4,3.4,2.4,2,4.2,4.6,"“That does sound frustrating, let’s see what I can do to help.”",3.1,3.1,3.4,2.4,2.2,4.2,3.4,"“That does sound frustrating, let’s see what I can do to help.”",3.0,3.4,3.2,1.8,2.2,2.8,"“That does sound frustrating, let’s see what I can do to help.”"
Oct-21,11,X11,X11,Kuwaiti,X11,555555,"Kuwait, Alfarwania",Business Man,6/10/1991,Male,Married,Elementry School,3.0,2.9,2.9,2.8,3.4,2.6,2,3.6,"“I would feel the same in your situation, but we will sort this out…”",2.7,2,2.2,2.2,3.4,2.8,"“I would feel the same in your situation, but we will sort this out…”",3.2,2.7,2.4,2.2,3.2,1.8,3.8,"“I would feel the same in your situation, but we will sort this out…”",2.4,3.8,2.2,2.6,3,1.8,"“I would feel the same in your situation, but we will sort this out…”"
Oct-21,12,X12,X12,Kuwaiti,X12,555555,"Kuwait, Alfarwania",Other,6/11/1991,Male,Widowed,Middle School,3.0,3.2,3.1,2.8,4.2,3.2,3,2.2,“I know how frustrating it can be – let’s see how I can help you…”,3.1,3.2,3.2,3.2,2.8,3,“I know how frustrating it can be – let’s see how I can help you…”,2.9,2.6,3.2,3,1.2,2.6,2.8,“I know how frustrating it can be – let’s see how I can help you…”,2.9,3.4,3.8,3,3.2,2.8,“I know how frustrating it can be – let’s see how I can help you…”
Oct-21,13,X13,X13,Kuwaiti,X13,555555,"Kuwait, Alfarwania",Professional,6/12/1991,Female,Single,Elementry School,3.1,3.2,3.1,3.6,2.4,2,4,3.6,“I completely understand how frustrating it is…”,2.9,3.4,3.4,2.8,3,4,“I completely understand how frustrating it is…”,2.7,2.9,2.8,3.2,2.6,3,3,“I completely understand how frustrating it is…”,3.0,3.6,2.8,3.6,3.2,3,“I completely understand how frustrating it is…”
Oct-21,14,X14,X14,Kuwaiti,X14,555555,"Kuwait, Alfarwania",Engineering,6/13/1991,Female,Single,Middle School,3.3,3.3,3.2,3,2.8,3.2,3,3.8,“I appreciate how difficult it is to…”,3.0,4.2,2.6,2.4,2,2,“I appreciate how difficult it is to…”,2.8,3.1,3.2,3.4,3.8,2.4,2.8,“I appreciate how difficult it is to…”,3.0,2.8,3,3.8,4.2,3,“I appreciate how difficult it is to…”
Oct-21,15,X15,X15,Kuwaiti,X15,555555,"Kuwait, Alfarwania",Education,6/14/1991,Female,Single,Two year College,2.7,2.5,2.7,2.6,2.6,2.8,2.8,2.6,"“We will work to resolve the problem. You just enjoy your (birthday/holidays/Christmas break, etc.), and I will be in touch shortly.”",2.9,2.8,1.4,3.4,3.2,3.8,"“We will work to resolve the problem. You just enjoy your (birthday/holidays/Christmas break, etc.), and I will be in touch shortly.”",2.7,2.7,4,1.8,2.6,3.2,2,"“We will work to resolve the problem. You just enjoy your (birthday/holidays/Christmas break, etc.), and I will be in touch shortly.”",3.0,1.4,3.2,3.2,3.2,2.8,"“We will work to resolve the problem. You just enjoy your (birthday/holidays/Christmas break, etc.), and I will be in touch shortly.”"
Oct-21,16,X16,X16,Non Kuwaiti,X16,555555,"Kuwait, AlJahra",Medical,4/5/2000,Male,Sperated,High School,3.1,2.9,2.7,3,2.6,3.6,1.6,2.8,“We are keen to resolve this as much as you are…”,2.6,3.2,3,3.8,2.6,2.8,“We are keen to resolve this as much as you are…”,2.9,2.9,2.6,4.2,2.6,2.2,3,“We are keen to resolve this as much as you are…”,3.1,2.8,3.4,2.8,4,3.8,“We are keen to resolve this as much as you are…”
Oct-21,17,X17,X17,Non Kuwaiti,X17,555555,"Kuwait, AlJahra",Administrator,4/6/2000,Female,Divorce,Non Educated,3.2,3.1,2.8,2.8,3.8,2,2.6,3,"“If I were in your position, I would feel exactly the same…”",3.2,3,1.8,2.8,3.4,2.8,"“If I were in your position, I would feel exactly the same…”",2.7,2.8,2.8,1.8,2.2,3.8,3.4,"“If I were in your position, I would feel exactly the same…”",3.3,3.8,4,2.8,2.6,4,"“If I were in your position, I would feel exactly the same…”"
Oct-21,18,X18,X18,Non Kuwaiti,X18,555555,"Kuwait, AlJahra",Lower Management,4/7/2000,Male,Divorce,Higher Education,2.9,3.1,3.0,3.4,3,2.2,3.2,3.4,"If I were in your position, I would feel exactly the same…",3.0,3.6,3,2.2,3.6,3.2,"If I were in your position, I would feel exactly the same…",3.1,2.8,2.6,2.8,2.2,3.4,3.2,"If I were in your position, I would feel exactly the same…",3.4,2.8,3.2,3.2,3,2.8,"If I were in your position, I would feel exactly the same…"
Oct-21,19,X19,X19,Non Kuwaiti,X19,555555,"Kuwait, AlJahra",Middle Management,4/8/2000,Female,Widowed,College,2.8,3.0,3.0,3,2.6,2.8,3.6,2.8,“I appreciate you bringing this to our attention…”,3.1,2.4,1.4,3.2,4.2,2.8,“I appreciate you bringing this to our attention…”,3.2,3.1,3.6,2.4,3.4,2.2,3.8,“I appreciate you bringing this to our attention…”,2.6,3.4,3,2.8,3.2,4.6,“I appreciate you bringing this to our attention…”
Oct-21,20,X20,X20,Non Kuwaiti,X20,555555,"Kuwait, AlJahra",Higher Management,4/9/2000,Female,Single,College,2.9,3.0,2.6,3.6,2,2.6,2.4,2.2,“I will contact you as soon as we have had an update.”,2.4,3.6,3,2.4,2.4,3.2,“I will contact you as soon as we have had an update.”,3.0,2.7,2.6,2.8,3.2,2.8,2.2,“I will contact you as soon as we have had an update.”,3.8,3,2,4.2,3.6,3.8,“I will contact you as soon as we have had an update.”
Oct-21,21,X21,X21,Non Kuwaiti,X21,555555,"Kuwait, Mobark Alkabeer",Lower Management,9/17/2002,Male,Married,College,2.9,2.7,3.2,3.6,2.6,2.4,3.6,3.8," “Definitely, you are making perfect sense.”",3.0,1.8,2.6,2.6,3,3.8," “Definitely, you are making perfect sense.”",3.0,3.4,3.2,3.2,3.4,3.8,3.4," “Definitely, you are making perfect sense.”",3.0,2.8,2.4,2.2,3.6,4.6," “Definitely, you are making perfect sense.”"
Oct-21,22,X22,X22,Non Kuwaiti,X22,555555,"Kuwait, Mobark Alkabeer",Middle Management,9/18/2002,Male,Married,College,3.3,3.3,2.4,2.2,3,3,2.4,1.4,“I can assure you that this will absolutely happen.”,3.2,3.2,3.2,2.4,2.2,3.4,“I can assure you that this will absolutely happen.”,3.0,3.4,3.6,3.2,2.8,3,4.2,“I can assure you that this will absolutely happen.”,3.3,3.8,3.2,3.4,2.2,2.2,“I can assure you that this will absolutely happen.”
Oct-21,23,X23,X23,Non Kuwaiti,X23,555555,"Kuwait, Mobark Alkabeer",Higher Management,9/19/2002,Male,Married,Two year College,2.7,2.8,3.0,3.6,3,3.8,2.2,2.2,“We will help you get this issue resolved.”,2.7,3.8,4.4,2.6,1.8,2.8,“We will help you get this issue resolved.”,2.6,3.0,2.8,3.6,2.6,3.2,2.6,“We will help you get this issue resolved.”,3.1,3.6,3,2.6,3.8,3,“We will help you get this issue resolved.”
Oct-21,24,X24,X24,Non Kuwaiti,X24,555555,"Kuwait, Mobark Alkabeer",Executive,9/20/2002,Male,Married,College,3.2,3.1,3.0,2.8,2.6,3,3.2,3.6,"“Apologies for the wait, I appreciate your patience.”",3.3,3.2,2.8,3.6,4.4,2.6,"“Apologies for the wait, I appreciate your patience.”",3.0,2.6,2.4,2,3.6,2.8,2.4,"“Apologies for the wait, I appreciate your patience.”",2.9,4,2.4,3,2.8,3.6,"“Apologies for the wait, I appreciate your patience.”"
Oct-21,25,X25,X25,Non Kuwaiti,X25,555555,"Kuwait, Mobark Alkabeer",Professional,9/21/2002,Male,Married,Two year College,2.9,2.7,2.9,2.4,3.2,3.2,2.8,3,"“Don’t worry, I can see why you did that.”",3.1,2,2.8,3,2,3.2,"“Don’t worry, I can see why you did that.”",2.9,3.5,2.8,3,4,4,3.8,"“Don’t worry, I can see why you did that.”",2.8,2.4,3.2,2.6,3.2,3.4,"“Don’t worry, I can see why you did that.”"
Oct-21,26,X26,X26,Non Kuwaiti,X26,555555,"Kuwait, AlAhmadi",Engineering,2/18/1977,Male,Widowed,College,2.9,2.8,2.8,1.8,3.4,2.8,3.6,2.4,"Don’t worry, I can see why you did that.",2.7,3.4,3,2.8,2.6,4,"Don’t worry, I can see why you did that.",3.2,3.1,2.8,2,3.6,3.6,3.4,"Don’t worry, I can see why you did that.",3.0,2.8,3,4,3.2,3.4,"Don’t worry, I can see why you did that."
Oct-21,27,X27,X27,Non Kuwaiti,X27,555555,"Kuwait, AlAhmadi",Education,2/19/1977,Female,Divorce,Two year College,2.9,2.9,2.6,2.6,2.2,2.8,2.4,3,"“Yes, that would certainly frustrate me too.”",3.0,4.8,3.2,3.4,3,2.4,"“Yes, that would certainly frustrate me too.”",2.5,2.9,3.2,1.8,3.6,3.2,2.6,"“Yes, that would certainly frustrate me too.”",2.5,2,2,3.4,2.8,3.4,"“Yes, that would certainly frustrate me too.”"
Oct-21,28,X28,X28,Non Kuwaiti,X28,555555,"Kuwait, AlAhmadi",Medical,2/20/1977,Female,Sperated,Higher Education,2.9,2.8,2.3,2,2.8,2.4,2,2.4,“What I would do in this situation is…”,3.3,2.8,1.8,3.6,3.2,3.4,“What I would do in this situation is…”,3.1,3.5,3.4,3.2,3,4.2,3.8,“What I would do in this situation is…”,2.6,3,3.4,2.4,3.6,3.4,“What I would do in this situation is…”
Oct-21,29,X29,X29,Non Kuwaiti,X29,555555,"Kuwait, AlAhmadi",Administrator,2/21/1977,Female,Married,Higher Education,2.9,2.7,3.2,3,2.8,4,3.8,2.6,“How do you feel about…”,2.8,3.2,3.4,2.6,2.8,3,“How do you feel about…”,3.1,3.0,3.4,2.4,3.8,2.6,2.8,“How do you feel about…”,3.0,2,3.2,3.6,3.8,2.6,“How do you feel about…”
Oct-21,30,X30,X30,Non Kuwaiti,X30,555555,"Kuwait, AlAhmadi",Technical,2/22/1977,Male,Married,College,3.0,3.0,3.1,2,3.8,3.4,3.2,3.2,“I know others who have been in your situation and what we did to successfully help them was…”,3.0,3.2,2.4,2.4,2.8,2.4,“I know others who have been in your situation and what we did to successfully help them was…”,3.1,3.0,3.8,3.4,2.6,2.2,3.2,“I know others who have been in your situation and what we did to successfully help them was…”,3.1,2,3.2,2.8,2.2,3.4,“I know others who have been in your situation and what we did to successfully help them was…”
Nov-21,1,X1,X1,Kuwaiti,X1,555555,"Kuwait, Hawalli",Lower Management,8/15/1969,Male,Single,Non Educated,2.8,2.8,3.0,2.8,2.8,3.4,2.8,3.2,"“Just so we know what we’re aiming for, what would be the best-case scenario for you.”",3.3,3,2.4,2.6,3.4,3.6,"“Just so we know what we’re aiming for, what would be the best-case scenario for you.”",3.0,3.3,3.2,3.4,3,3.6,3.4,"“Just so we know what we’re aiming for, what would be the best-case scenario for you.”",3.3,3.6,3,3.2,3.2,2.4,"“Just so we know what we’re aiming for, what would be the best-case scenario for you.”"
Nov-21,2,X2,X2,Kuwaiti,X2,555555,"Kuwait, Hawalli",Middle Management,8/16/1969,Female,Married,Elementry School,3.1,3.3,2.6,2.6,2.4,2.6,2.4,3.2,"“Absolutely, I can certainly fix that for you.”",3.0,2.4,3,2.8,2.8,2.4,"“Absolutely, I can certainly fix that for you.”",2.8,3.2,2.6,3.8,3.4,3,3.4,"“Absolutely, I can certainly fix that for you.”",3.1,3.4,2.2,2.2,2.8,3,"“Absolutely, I can certainly fix that for you.”"
Nov-21,3,X3,X3,Kuwaiti,X3,555555,"Kuwait, Hawalli",Higher Management,8/17/1969,Female,Divorce,Middle School,2.9,2.9,2.6,3.4,2.4,2.2,1.8,3.2,“I will quickly put this into action for you and then everything will be back to normal.”,3.6,2.6,3.4,2.8,3.2,3.8,“I will quickly put this into action for you and then everything will be back to normal.”,3.2,3.4,3.6,3.6,3,3,3.6,“I will quickly put this into action for you and then everything will be back to normal.”,3.2,4,3,2.6,2.4,3,“I will quickly put this into action for you and then everything will be back to normal.”
Nov-21,4,X4,X4,Kuwaiti,X4,555555,"Kuwait, Hawalli",Executive,8/18/1969,Female,Sperated,High School,3.0,3.1,3.2,3,2.4,4.4,2.6,3.8,I will quickly put this into action for you and then everything will be back to normal.,3.0,3.6,2.8,2,1.8,3,I will quickly put this into action for you and then everything will be back to normal.,3.1,2.7,3.2,3,2.2,2.8,2.2,I will quickly put this into action for you and then everything will be back to normal.,3.0,3,4.4,3.6,3.6,4.2,I will quickly put this into action for you and then everything will be back to normal.
Nov-21,5,X5,X5,Kuwaiti,X5,555555,"Kuwait, Hawalli",Professional,8/19/1969,Female,Widowed,Two year College,2.9,3.0,2.8,2,3.2,1.8,3.2,3.8,"“Just so I can clarify and help you, the problem is…”",2.9,2.2,2,2,3.4,3.2,"“Just so I can clarify and help you, the problem is…”",3.1,3.0,3.2,3.4,2.8,2.6,3,"“Just so I can clarify and help you, the problem is…”",3.3,3.4,4.2,4.2,3,2.4,"“Just so I can clarify and help you, the problem is…”"
Nov-21,6,X6,X6,Kuwaiti,X6,555555,"Kuwait, Capital",Engineering,5/1/1980,Female,Single,College,3.0,2.9,3.7,3.6,4.2,3.6,4.2,3,"“I’m afraid that we cannot offer you X, but what I can do for you is…”",3.3,2,2.8,2.6,4.2,2.6,"“I’m afraid that we cannot offer you X, but what I can do for you is…”",3.1,3.1,3,2.8,3.2,3,3.4,"“I’m afraid that we cannot offer you X, but what I can do for you is…”",2.7,2.6,2.8,4.6,2.6,2.6,"“I’m afraid that we cannot offer you X, but what I can do for you is…”"
Nov-21,7,X7,X7,Kuwaiti,X7,555555,"Kuwait, Capital",Education,5/2/1980,Male,Single,Higher Education,3.0,3.1,2.6,2.8,2.2,3.2,2.4,2.4,“I am going to take care of this for you.”,3.0,3.2,3.2,2.2,2.2,2.8,“I am going to take care of this for you.”,3.3,2.9,2.8,4.2,2,3.2,2.4,“I am going to take care of this for you.”,3.3,3.4,3,3,2.6,2.8,“I am going to take care of this for you.”
Nov-21,8,X8,X8,Kuwaiti,X8,555555,"Kuwait, Capital",Medical,5/3/1980,Male,Married,College,3.2,3.2,2.9,2,3,3.2,3.4,3,"“That does sound frustrating, let’s see what I can do to help.”",2.8,2.8,3.2,3.4,3.2,3.8,"“That does sound frustrating, let’s see what I can do to help.”",3.1,2.5,2.6,2.8,2.6,2.6,1.8,"“That does sound frustrating, let’s see what I can do to help.”",2.8,2.4,3.4,2.4,2.6,2.2,"“That does sound frustrating, let’s see what I can do to help.”"
Nov-21,9,X9,X9,Kuwaiti,X9,555555,"Kuwait, Capital",Administrator,5/4/1980,Male,Married,College,2.9,2.7,3.2,2.8,3,3,4,3.2,"“I would feel the same in your situation, but we will sort this out…”",2.8,3,3.8,2.4,2.4,2.6,"“I would feel the same in your situation, but we will sort this out…”",3.2,2.9,3,2.4,3,4,2.2,"“I would feel the same in your situation, but we will sort this out…”",3.5,3,3.2,2.4,2.2,3,"“I would feel the same in your situation, but we will sort this out…”"
Nov-21,10,X10,X10,Kuwaiti,X10,555555,"Kuwait, Capital",Technical,5/5/1980,Male,Married,Two year College,2.9,3.0,3.0,2.6,4,3,2.8,2.6,“I know how frustrating it can be – let’s see how I can help you…”,2.5,2.8,3,1.6,3.8,3,“I know how frustrating it can be – let’s see how I can help you…”,2.8,3.2,2.8,4.6,2.8,3.4,2.6,“I know how frustrating it can be – let’s see how I can help you…”,2.5,3.2,2.4,3.4,3,3,“I know how frustrating it can be – let’s see how I can help you…”
Nov-21,11,X11,X11,Kuwaiti,X11,555555,"Kuwait, Alfarwania",Business Man,6/10/1991,Male,Married,Elementry School,2.7,2.6,2.5,1.6,2.8,3,2.2,2.8,“I completely understand how frustrating it is…”,2.8,3.4,3.8,3.6,2.6,1.8,“I completely understand how frustrating it is…”,3.2,3.1,3.2,2.8,3,3.2,3.2,“I completely understand how frustrating it is…”,3.4,3.6,2.8,3,2.2,1.8,“I completely understand how frustrating it is…”
Nov-21,12,X12,X12,Kuwaiti,X12,555555,"Kuwait, Alfarwania",Other,6/11/1991,Male,Widowed,Middle School,3.1,3.1,2.9,3.6,3,3,1.8,3.2,“I appreciate how difficult it is to…”,3.2,2.6,3.6,2.6,3,2,“I appreciate how difficult it is to…”,3.4,3.2,4.4,2.8,2.6,2.4,3.6,“I appreciate how difficult it is to…”,2.8,2,3.6,3.2,3.2,3.4,“I appreciate how difficult it is to…”
Nov-21,13,X13,X13,Kuwaiti,X13,555555,"Kuwait, Alfarwania",Professional,6/12/1991,Female,Single,Elementry School,2.9,2.8,2.9,3.4,2.6,2.6,2.8,3.2,"“We will work to resolve the problem. You just enjoy your (birthday/holidays/Christmas break, etc.), and I will be in touch shortly.”",3.2,2.2,2.8,4.6,3.2,2.6,"“We will work to resolve the problem. You just enjoy your (birthday/holidays/Christmas break, etc.), and I will be in touch shortly.”",2.9,3.3,2.8,3.6,3.2,3.2,3.6,"“We will work to resolve the problem. You just enjoy your (birthday/holidays/Christmas break, etc.), and I will be in touch shortly.”",3.4,2.8,2.4,3,3,4,"“We will work to resolve the problem. You just enjoy your (birthday/holidays/Christmas break, etc.), and I will be in touch shortly.”"
Nov-21,14,X14,X14,Kuwaiti,X14,555555,"Kuwait, Alfarwania",Engineering,6/13/1991,Female,Single,Middle School,2.8,2.9,3.3,3.6,3,3,4.2,2.8,“We are keen to resolve this as much as you are…”,3.0,2.2,3.2,2.8,3,3,“We are keen to resolve this as much as you are…”,2.7,3.3,3,3,4.2,3.2,3.2,“We are keen to resolve this as much as you are…”,3.2,2.8,4,3.2,2,2.4,“We are keen to resolve this as much as you are…”
Nov-21,15,X15,X15,Kuwaiti,X15,555555,"Kuwait, Alfarwania",Education,6/14/1991,Female,Single,Two year College,3.3,3.2,3.4,3.4,4,3.2,2.8,3.8,"“If I were in your position, I would feel exactly the same…”",2.8,3.8,2.6,3.6,3.8,2,"“If I were in your position, I would feel exactly the same…”",2.9,3.4,3.4,2.4,3.8,4,3.4,"“If I were in your position, I would feel exactly the same…”",3.2,3,2.6,3.2,3.2,3.2,"“If I were in your position, I would feel exactly the same…”"
Nov-21,16,X16,X16,Non Kuwaiti,X16,555555,"Kuwait, AlJahra",Medical,4/5/2000,Male,Sperated,High School,3.0,2.8,3.5,3.8,3.6,3.6,3,3.6,"If I were in your position, I would feel exactly the same…",3.0,3.4,3.8,3.2,2.2,3.4,"If I were in your position, I would feel exactly the same…",2.9,3.0,2.2,2.8,4,3.2,2.8,"If I were in your position, I would feel exactly the same…",3.0,2.8,2.2,3.2,2.8,2.4,"If I were in your position, I would feel exactly the same…"
Nov-21,17,X17,X17,Non Kuwaiti,X17,555555,"Kuwait, AlJahra",Administrator,4/6/2000,Female,Divorce,Non Educated,3.1,3.0,2.8,3.4,2.8,2.4,2.6,3,“I appreciate you bringing this to our attention…”,3.1,3,3,3.8,3.6,3,“I appreciate you bringing this to our attention…”,2.8,2.7,2.6,1.4,3.6,3.2,2.6,“I appreciate you bringing this to our attention…”,3.5,3.4,2,3.2,3,1.8,“I appreciate you bringing this to our attention…”
Nov-21,18,X18,X18,Non Kuwaiti,X18,555555,"Kuwait, AlJahra",Lower Management,4/7/2000,Male,Divorce,Higher Education,2.8,3.0,2.7,2.2,3,2.8,3.2,2.4,“I will contact you as soon as we have had an update.”,3.2,3.2,3.2,2.4,2.2,2.6,“I will contact you as soon as we have had an update.”,3.1,2.9,3.4,2.6,2.4,2,4,“I will contact you as soon as we have had an update.”,3.3,1.8,2.6,2.2,4.4,2.6,“I will contact you as soon as we have had an update.”
Nov-21,19,X19,X19,Non Kuwaiti,X19,555555,"Kuwait, AlJahra",Middle Management,4/8/2000,Female,Widowed,College,3.0,2.9,2.8,2.4,2.8,3.2,2.8,3," “Definitely, you are making perfect sense.”",3.7,2.6,2.4,1.8,1.8,3.8," “Definitely, you are making perfect sense.”",2.6,3.2,2,4.4,3,2.6,3.8," “Definitely, you are making perfect sense.”",3.2,2.8,3,3.4,3.2,3.2," “Definitely, you are making perfect sense.”"
Nov-21,20,X20,X20,Non Kuwaiti,X20,555555,"Kuwait, AlJahra",Higher Management,4/9/2000,Female,Single,College,3.0,2.8,3.2,4.6,1.8,2.4,3.2,3.8,“I can assure you that this will absolutely happen.”,3.0,3.2,2,3,2.4,2.2,“I can assure you that this will absolutely happen.”,2.8,3.0,2.4,3.2,4.2,2.8,2.4,“I can assure you that this will absolutely happen.”,3.0,3,3,2.8,3,3.2,“I can assure you that this will absolutely happen.”
Nov-21,21,X21,X21,Non Kuwaiti,X21,555555,"Kuwait, Mobark Alkabeer",Lower Management,9/17/2002,Male,Married,College,3.1,3.0,2.9,2.4,3.6,3,2.2,3.4,“We will help you get this issue resolved.”,2.8,2.8,3,3.4,2.4,2.8,“We will help you get this issue resolved.”,2.9,2.8,2,3.2,2.6,3.2,2.8,“We will help you get this issue resolved.”,3.1,3.8,2.2,2.4,3,2,“We will help you get this issue resolved.”
Nov-21,22,X22,X22,Non Kuwaiti,X22,555555,"Kuwait, Mobark Alkabeer",Middle Management,9/18/2002,Male,Married,College,2.9,2.9,2.8,3,3.4,1.8,2.2,3.4,"“Apologies for the wait, I appreciate your patience.”",2.7,3.2,3.6,3.4,2.4,2,"“Apologies for the wait, I appreciate your patience.”",2.8,2.8,3.4,3.2,2.6,2.4,2.4,"“Apologies for the wait, I appreciate your patience.”",2.8,3.8,3.4,3.4,3.4,3.8,"“Apologies for the wait, I appreciate your patience.”"
Nov-21,23,X23,X23,Non Kuwaiti,X23,555555,"Kuwait, Mobark Alkabeer",Higher Management,9/19/2002,Male,Married,Two year College,3.1,3.2,3.2,3.4,2.6,3,3.4,3.8,"“Don’t worry, I can see why you did that.”",3.0,3.4,2,2.4,2.8,2,"“Don’t worry, I can see why you did that.”",3.3,2.8,2.8,1.6,3.6,2.6,3.2,"“Don’t worry, I can see why you did that.”",2.9,2.2,2.8,3,4.6,2.8,"“Don’t worry, I can see why you did that.”"
Nov-21,24,X24,X24,Non Kuwaiti,X24,555555,"Kuwait, Mobark Alkabeer",Executive,9/20/2002,Male,Married,College,3.0,3.0,2.5,2.4,2.6,3,2.6,2,"Don’t worry, I can see why you did that.",3.5,3.8,3.4,3.2,2,3,"Don’t worry, I can see why you did that.",2.8,3.2,3.8,3.2,3.4,3,2.4,"Don’t worry, I can see why you did that.",2.7,2.6,3.8,3.6,3.4,3.6,"Don’t worry, I can see why you did that."
